product_id,product_name,classification,acquisition_type,month,year,month_number,units_sold,units_rented,monthly_demand,completed_sale_orders,valid_rental_requests,average_rental_days,views,searches,add_to_cart,favorites,shares,unit_price,rental_daily_price,stock_at_month_start,active_promotion,requires_prescription,previous_month_sales,previous_month_rentals,previous_month_views,previous_month_demand,average_demand_previous_3_months
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-01-01,2025,1,2,0,2,1,0,0.0,4,1,1,0,0,12256.0,440.0,16,False,False,5,0,7,5,4.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-02-01,2025,2,5,0,5,3,0,0.0,9,1,2,0,3,12322.57,440.0,14,False,False,2,0,4,2,3.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-03-01,2025,3,2,0,2,1,0,0.0,8,3,1,0,0,12428.46,440.0,9,False,False,5,0,9,5,4.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-04-01,2025,4,6,0,6,4,0,0.0,9,6,3,0,0,12431.38,440.0,31,False,False,2,0,8,2,3.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-05-01,2025,5,0,0,0,0,0,0.0,19,4,2,2,0,12369.27,440.0,22,True,False,6,0,9,6,4.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-06-01,2025,6,1,0,1,1,0,0.0,10,0,2,0,1,12369.06,440.0,22,False,False,0,0,19,0,2.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-07-01,2025,7,2,1,3,2,1,4.0,7,6,3,0,1,12249.82,440.0,20,False,False,1,0,10,1,2.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-08-01,2025,8,9,2,11,3,2,8.5,11,0,3,2,0,12364.5,440.0,17,False,False,2,1,7,3,1.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-09-01,2025,9,10,2,12,6,2,6.5,14,1,1,1,1,12397.78,440.0,39,False,False,9,2,11,11,5.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-10-01,2025,10,11,0,11,4,0,0.0,17,9,3,1,3,12369.71,440.0,27,True,False,10,2,14,12,8.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-11-01,2025,11,4,0,4,3,0,0.0,15,6,2,1,1,12345.49,440.0,18,False,False,11,0,17,11,11.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2025-12-01,2025,12,16,1,17,10,1,5.0,19,10,7,4,0,12431.49,440.0,15,True,False,4,0,15,4,9.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-01-01,2026,1,8,0,8,4,0,0.0,25,7,3,0,0,12345.35,440.0,29,False,False,16,1,19,17,10.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-02-01,2026,2,14,0,14,6,0,0.0,28,5,3,7,1,12512.1,440.0,21,False,False,8,0,25,8,9.67
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-03-01,2026,3,2,1,3,2,1,4.0,35,12,4,4,1,12620.19,440.0,33,False,False,14,0,28,14,13.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-04-01,2026,4,15,1,16,8,1,9.0,27,7,2,1,1,12606.6,440.0,29,False,False,2,1,35,3,8.33
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-05-01,2026,5,10,1,11,5,1,10.0,26,13,5,3,1,12524.3,440.0,15,False,False,15,1,27,16,11.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-06-01,2026,6,12,1,13,7,1,10.0,21,10,3,0,1,12543.42,440.0,28,False,False,10,1,26,11,10.0
198,Silla de ruedas infantil,Movilidad,MIXTO,2026-07-01,2026,7,6,0,6,4,0,0.0,11,5,1,2,0,12763.5,440.0,12,False,False,12,1,21,13,13.33
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,48700.07,1280.0,19,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,49053.7,1280.0,19,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,48965.52,1280.0,16,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,1,0,0,0,0,49130.28,1280.0,15,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,1,48811.89,1280.0,16,False,False,0,0,1,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,1,1,0,0,0,49241.52,1280.0,15,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,1,1,0,0,1,49201.74,1280.0,13,True,False,0,0,1,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,0,0,1,0,0,50115.96,1280.0,13,False,False,0,0,1,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,3,1,0,0,0,49871.35,1280.0,11,False,False,0,0,0,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,2,1,1,0,0,49946.38,1280.0,13,False,False,0,0,3,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-11-01,2024,11,0,0,0,0,0,0.0,2,1,1,0,0,49592.26,1280.0,12,True,False,0,0,2,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,7,0,0,0,0,49613.26,1280.0,10,False,False,0,0,2,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-01-01,2025,1,0,0,0,0,0,0.0,5,1,1,0,0,49827.44,1280.0,9,False,False,0,0,7,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-02-01,2025,2,0,0,0,0,0,0.0,6,1,2,1,0,50515.85,1280.0,10,False,False,0,0,5,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-03-01,2025,3,0,0,0,0,0,0.0,7,3,1,1,2,50344.5,1280.0,23,False,False,0,0,6,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,8,2,1,2,2,50286.4,1280.0,22,False,False,0,0,7,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,18,3,1,1,0,50517.06,1280.0,25,False,False,0,0,8,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-06-01,2025,6,0,0,0,0,0,0.0,11,3,1,0,0,50616.63,1280.0,30,False,False,0,0,18,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-07-01,2025,7,0,0,0,0,0,0.0,6,3,4,1,0,50603.78,1280.0,26,False,False,0,0,11,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-08-01,2025,8,0,0,0,0,0,0.0,13,3,3,2,1,50596.01,1280.0,32,False,False,0,0,6,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-09-01,2025,9,0,0,0,0,0,0.0,20,4,3,2,0,50736.35,1280.0,32,True,False,0,0,13,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-10-01,2025,10,0,0,0,0,0,0.0,9,4,2,1,0,51107.35,1280.0,33,False,False,0,0,20,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-11-01,2025,11,0,0,0,0,0,0.0,25,5,2,1,1,51044.57,1280.0,31,True,False,0,0,9,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2025-12-01,2025,12,0,0,0,0,0,0.0,31,6,1,3,0,51292.02,1280.0,34,False,False,0,0,25,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-01-01,2026,1,0,0,0,0,0,0.0,24,5,1,4,0,51993.65,1280.0,32,False,False,0,0,31,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-02-01,2026,2,0,0,0,0,0,0.0,41,14,3,1,1,52406.15,1280.0,41,True,False,0,0,24,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-03-01,2026,3,0,0,0,0,0,0.0,34,8,5,2,1,52400.53,1280.0,41,True,False,0,0,41,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-04-01,2026,4,0,0,0,0,0,0.0,36,4,1,1,6,52405.8,1280.0,42,True,False,0,0,34,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-05-01,2026,5,0,0,0,0,0,0.0,33,7,4,1,3,52405.8,1280.0,39,False,False,0,0,36,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-06-01,2026,6,0,0,0,0,0,0.0,33,4,5,0,0,52406.31,1280.0,39,True,False,0,0,33,0,0.0
199,Scooter de movilidad compacto,Movilidad,RENTA,2026-07-01,2026,7,0,0,0,0,0,0.0,9,4,3,1,0,52279.92,1280.0,37,False,False,0,0,33,0,0.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,4617.41,190.0,41,False,False,0,0,0,0,0.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-02-01,2024,2,2,0,2,1,0,0.0,0,0,0,0,0,4624.06,190.0,40,False,False,0,0,0,0,0.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,4603.75,190.0,46,False,False,2,0,0,2,1.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-04-01,2024,4,0,0,0,0,0,0.0,0,0,0,0,0,4609.75,190.0,47,False,False,0,0,0,0,0.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-05-01,2024,5,2,0,2,1,0,0.0,0,0,0,0,0,4626.21,190.0,47,False,False,0,0,0,0,0.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-06-01,2024,6,9,0,9,3,0,0.0,0,0,0,0,0,4633.32,190.0,44,False,False,2,0,0,2,0.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-07-01,2024,7,6,1,7,2,1,4.0,0,1,0,0,0,4631.41,190.0,40,True,False,9,0,0,9,3.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-08-01,2024,8,4,1,5,2,1,5.0,0,1,1,0,0,4623.02,190.0,31,True,False,6,1,0,7,6.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-09-01,2024,9,4,1,5,1,1,4.0,0,1,0,1,0,4625.03,190.0,31,False,False,4,1,0,5,7.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-10-01,2024,10,7,1,8,2,1,9.0,5,1,0,0,0,4657.7,190.0,25,True,False,4,1,0,5,5.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-11-01,2024,11,0,0,0,0,0,0.0,1,0,0,1,0,4695.83,190.0,18,False,False,7,1,5,8,6.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2024-12-01,2024,12,0,0,0,0,0,0.0,4,1,0,0,0,4709.08,190.0,19,False,False,0,0,1,0,4.33
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-01-01,2025,1,7,0,7,3,0,0.0,3,4,0,0,0,4740.03,190.0,18,False,False,0,0,4,0,2.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-02-01,2025,2,8,2,10,4,2,10.0,3,0,0,1,0,4734.31,190.0,11,False,False,7,0,3,7,2.33
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-03-01,2025,3,10,0,10,4,0,0.0,1,0,1,0,0,4742.5,190.0,9,False,False,8,2,3,10,5.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-04-01,2025,4,4,0,4,2,0,0.0,4,3,1,0,0,4784.91,190.0,29,False,False,10,0,1,10,9.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-05-01,2025,5,7,2,9,3,2,4.5,3,0,1,1,1,4807.02,190.0,26,True,False,4,0,4,4,8.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-06-01,2025,6,8,1,9,5,1,4.0,3,3,0,0,0,4835.41,190.0,16,False,False,7,2,3,9,7.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-07-01,2025,7,16,1,17,7,1,3.0,6,3,0,0,0,4820.11,190.0,9,False,False,8,1,3,9,7.33
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-08-01,2025,8,9,3,12,3,3,6.33,9,1,1,0,2,4821.76,190.0,24,False,False,16,1,6,17,11.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-09-01,2025,9,15,1,16,6,1,3.0,10,2,1,0,0,4848.73,190.0,11,False,False,9,3,9,12,12.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-10-01,2025,10,28,6,34,15,6,6.0,5,2,2,0,1,4867.82,190.0,29,False,False,15,1,10,16,15.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-11-01,2025,11,18,6,24,8,6,6.67,15,0,2,1,1,4894.71,190.0,37,True,False,28,6,5,34,20.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2025-12-01,2025,12,13,2,15,7,2,11.0,15,4,0,3,0,4899.45,190.0,12,False,False,18,6,15,24,24.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-01-01,2026,1,22,0,22,7,0,0.0,17,4,3,2,1,4904.85,190.0,23,True,False,13,2,15,15,24.33
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-02-01,2026,2,23,3,26,9,3,6.67,18,1,0,0,2,4909.09,190.0,38,False,False,22,0,17,22,20.33
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-03-01,2026,3,19,2,21,8,2,5.0,16,3,2,2,3,4922.17,190.0,52,False,False,23,3,18,26,21.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-04-01,2026,4,40,5,45,18,5,5.0,19,2,3,1,1,4916.29,190.0,29,True,False,19,2,16,21,23.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-05-01,2026,5,44,4,48,17,4,6.75,16,6,5,2,3,4905.66,190.0,41,True,False,40,5,19,45,30.67
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-06-01,2026,6,35,2,37,14,2,4.5,12,3,6,1,0,4925.23,190.0,48,False,False,44,4,16,48,38.0
200,Andadera con asiento y ruedas,Apoyo para caminar,MIXTO,2026-07-01,2026,7,17,0,17,6,0,0.0,4,0,0,1,0,4934.6,190.0,63,False,False,35,2,12,37,43.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,3178.48,0.0,29,False,False,0,0,0,0,0.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,3204.14,0.0,30,False,False,0,0,0,0,0.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,3195.72,0.0,28,False,False,0,0,0,0,0.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-04-01,2024,4,8,0,8,3,0,0.0,0,0,0,0,0,3220.24,0.0,30,False,False,0,0,0,0,0.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,3220.53,0.0,24,False,False,8,0,0,8,2.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-06-01,2024,6,2,0,2,1,0,0.0,3,0,0,0,0,3235.01,0.0,23,False,False,0,0,0,0,2.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-07-01,2024,7,8,0,8,3,0,0.0,0,2,0,0,1,3255.34,0.0,21,False,False,2,0,3,2,3.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-08-01,2024,8,6,0,6,2,0,0.0,1,0,3,2,0,3244.18,0.0,14,False,False,8,0,0,8,3.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-09-01,2024,9,2,0,2,1,0,0.0,2,1,1,0,0,3220.38,0.0,22,False,False,6,0,1,6,5.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,2,0,1,1,0,3243.86,0.0,17,False,False,2,0,2,2,5.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-11-01,2024,11,15,0,15,5,0,0.0,3,0,1,0,0,3258.86,0.0,16,True,False,0,0,2,0,2.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2024-12-01,2024,12,9,0,9,3,0,0.0,4,2,2,0,0,3246.42,0.0,37,False,False,15,0,3,15,5.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-01-01,2025,1,8,0,8,2,0,0.0,11,0,1,0,0,3252.96,0.0,27,False,False,9,0,4,9,8.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-02-01,2025,2,13,0,13,6,0,0.0,6,1,1,1,0,3231.1,0.0,17,False,False,8,0,11,8,10.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-03-01,2025,3,1,0,1,1,0,0.0,13,1,4,2,1,3250.01,0.0,26,True,False,13,0,6,13,10.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-04-01,2025,4,2,0,2,2,0,0.0,4,4,1,1,1,3220.2,0.0,25,False,False,1,0,13,1,7.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-05-01,2025,5,18,0,18,6,0,0.0,12,4,3,2,0,3239.01,0.0,21,False,False,2,0,4,2,5.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-06-01,2025,6,3,0,3,2,0,0.0,9,2,1,1,1,3272.68,0.0,46,False,False,18,0,12,18,7.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-07-01,2025,7,22,0,22,7,0,0.0,13,7,2,2,0,3285.74,0.0,44,False,False,3,0,9,3,7.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-08-01,2025,8,30,0,30,9,0,0.0,25,3,3,2,0,3270.47,0.0,20,True,False,22,0,13,22,14.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-09-01,2025,9,31,0,31,13,0,0.0,14,5,7,1,1,3290.41,0.0,32,False,False,30,0,25,30,18.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-10-01,2025,10,18,0,18,7,0,0.0,17,9,3,2,0,3318.64,0.0,27,False,False,31,0,14,31,27.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-11-01,2025,11,26,0,26,11,0,0.0,21,5,4,2,0,3336.46,0.0,12,True,False,18,0,17,18,26.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2025-12-01,2025,12,22,0,22,8,0,0.0,23,9,1,2,0,3346.94,0.0,33,False,False,26,0,21,26,25.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-01-01,2026,1,17,0,17,7,0,0.0,24,10,5,3,1,3357.5,0.0,12,False,False,22,0,23,22,22.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-02-01,2026,2,18,0,18,7,0,0.0,20,5,2,0,0,3369.62,0.0,39,False,False,17,0,24,17,21.67
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-03-01,2026,3,35,0,35,13,0,0.0,26,12,4,1,4,3365.77,0.0,21,False,False,18,0,20,18,19.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-04-01,2026,4,58,0,58,21,0,0.0,34,8,5,4,1,3332.09,0.0,54,True,False,35,0,26,35,23.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-05-01,2026,5,34,0,34,16,0,0.0,41,16,7,1,2,3339.66,0.0,64,False,False,58,0,34,58,37.0
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-06-01,2026,6,47,0,47,17,0,0.0,37,11,6,3,3,3363.94,0.0,29,True,False,34,0,41,34,42.33
201,Andadera pediátrica ajustable,Apoyo para caminar,VENTA,2026-07-01,2026,7,14,0,14,6,0,0.0,10,4,1,1,0,3354.61,0.0,58,False,False,47,0,37,47,46.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,894.02,0.0,23,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,896.38,0.0,21,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-03-01,2024,3,0,0,0,0,0,0.0,0,0,0,0,0,890.19,0.0,20,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-04-01,2024,4,0,0,0,0,0,0.0,0,0,0,0,0,895.89,0.0,20,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,0,0,0,0,0,890.23,0.0,17,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-06-01,2024,6,2,0,2,1,0,0.0,1,1,0,0,0,896.52,0.0,17,False,False,0,0,0,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-07-01,2024,7,0,0,0,0,0,0.0,2,1,0,0,0,896.66,0.0,14,True,False,2,0,1,2,0.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-08-01,2024,8,0,0,0,0,0,0.0,2,0,0,0,0,901.53,0.0,14,True,False,0,0,2,0,0.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-09-01,2024,9,0,0,0,0,0,0.0,4,0,1,0,0,903.34,0.0,11,False,False,0,0,2,0,0.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-10-01,2024,10,0,0,0,0,0,0.0,1,1,0,0,0,907.13,0.0,10,False,False,0,0,4,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-11-01,2024,11,4,0,4,1,0,0.0,7,1,0,0,0,906.32,0.0,11,True,False,0,0,1,0,0.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2024-12-01,2024,12,0,0,0,0,0,0.0,5,2,0,1,1,909.4,0.0,23,False,False,4,0,7,4,1.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-01-01,2025,1,14,0,14,4,0,0.0,10,3,0,0,0,907.79,0.0,24,False,False,0,0,5,0,1.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-02-01,2025,2,6,0,6,2,0,0.0,12,4,1,1,1,902.85,0.0,8,True,False,14,0,10,14,6.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-03-01,2025,3,2,0,2,1,0,0.0,7,4,0,1,1,899.66,0.0,18,False,False,6,0,12,6,6.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-04-01,2025,4,0,0,0,0,0,0.0,9,3,2,0,0,910.4,0.0,14,False,False,2,0,7,2,7.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-05-01,2025,5,0,0,0,0,0,0.0,11,4,1,0,1,910.03,0.0,13,True,False,0,0,9,0,2.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-06-01,2025,6,8,0,8,3,0,0.0,7,3,0,2,0,910.04,0.0,13,False,False,0,0,11,0,0.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-07-01,2025,7,16,0,16,5,0,0.0,20,3,8,1,0,915.12,0.0,29,False,False,8,0,7,8,2.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-08-01,2025,8,6,0,6,2,0,0.0,20,4,3,2,0,910.38,0.0,11,False,False,16,0,20,16,8.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-09-01,2025,9,10,0,10,4,0,0.0,14,4,3,0,0,916.68,0.0,24,False,False,6,0,20,6,10.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-10-01,2025,10,8,0,8,2,0,0.0,19,5,7,2,0,922.28,0.0,10,False,False,10,0,14,10,10.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-11-01,2025,11,11,0,11,3,0,0.0,26,6,5,7,0,923.81,0.0,28,True,False,8,0,19,8,8.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2025-12-01,2025,12,16,0,16,6,0,0.0,17,10,4,0,2,923.45,0.0,16,False,False,11,0,26,11,9.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-01-01,2026,1,10,0,10,4,0,0.0,24,7,2,0,2,928.97,0.0,28,False,False,16,0,17,16,11.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-02-01,2026,2,6,0,6,2,0,0.0,26,7,6,0,3,935.84,0.0,21,False,False,10,0,24,10,12.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-03-01,2026,3,8,0,8,3,0,0.0,31,12,6,5,2,935.51,0.0,14,False,False,6,0,26,6,10.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-04-01,2026,4,17,0,17,6,0,0.0,18,7,8,3,0,946.07,0.0,26,False,False,8,0,31,8,8.0
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-05-01,2026,5,10,0,10,3,0,0.0,46,17,5,4,1,945.09,0.0,10,False,False,17,0,18,17,10.33
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-06-01,2026,6,12,0,12,4,0,0.0,26,6,6,3,1,952.23,0.0,31,False,False,10,0,46,10,11.67
202,Bastón plegable de aluminio,Apoyo para caminar,VENTA,2026-07-01,2026,7,9,0,9,3,0,0.0,12,5,1,1,1,954.52,0.0,22,False,False,12,0,26,12,13.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-01-01,2024,1,0,0,0,0,0,0.0,0,0,0,0,0,1284.11,0.0,19,True,False,0,0,0,0,0.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-02-01,2024,2,0,0,0,0,0,0.0,0,0,0,0,0,1298.19,0.0,18,False,False,0,0,0,0,0.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-03-01,2024,3,2,0,2,1,0,0.0,1,0,1,0,0,1306.36,0.0,20,True,False,0,0,0,0,0.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-04-01,2024,4,4,0,4,1,0,0.0,0,0,0,0,0,1312.58,0.0,21,False,False,2,0,1,2,0.67
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-05-01,2024,5,0,0,0,0,0,0.0,2,0,0,0,0,1319.08,0.0,17,True,False,4,0,0,4,2.0
203,Oxímetro de pulso digital,Oxigenoterapia,VENTA,2024-06-01,2024,6,0,0,0,0,0,0.0,0,0,0,0,0,1316.02,0.0,17,False,False,0,0,2,0,2.0
